0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,variables,Variables:[]
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,accessModifiersUsed,Access Modifiers Used: []
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,methods,NonGetterFunctions:[public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression]NonSetterProcedures:[]Getters:[]Setters:[]
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,properties,Properties:[]
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:1 Number of Non Getter Functions:1 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,innerTypes,[]
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,superTypes,None
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,interfaces,[main.lisp.evaluator.Evaluator]
0,Sun Nov 07 12:32:37 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,tags,None
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,variables,Variables:[]
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,accessModifiersUsed,Access Modifiers Used: []
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,methods,NonGetterFunctions:[public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression]NonSetterProcedures:[]Getters:[]Setters:[]
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,properties,Properties:[]
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:1 Number of Non Getter Functions:1 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,innerTypes,[]
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,superTypes,None
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,interfaces,[main.lisp.evaluator.Evaluator]
0,Sun Nov 07 12:32:53 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,tags,None
0,Sun Nov 07 12:33:08 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[]Setters:[]
0,Sun Nov 07 12:33:08 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:0 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:NaN Protected Methods Fraction:NaN Package Access Methods Fraction:NaN Private  Methods Fraction:NaN Average Method Access:NaN Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,expectedTypes,[@StringFormattingSExpression, @LTEEvaluator, @GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator, @GTEEvaluator, @NotEvaluator, @ListEvaluator, @AndEvaluator, @LTEvaluator, @LoadEvaluator, @GTEvaluator, @Main, @CustomOperationRegisterer, @CondEvaluator, @EvalEvaluator, @QuoteEvaluator, @OrEvaluator]
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,expectedTypes,[@StringFormattingSExpression, @LTEEvaluator, @GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator, @GTEEvaluator, @NotEvaluator, @ListEvaluator, @AndEvaluator, @LTEvaluator, @LoadEvaluator, @GTEvaluator, @Main, @CustomOperationRegisterer, @CondEvaluator, @EvalEvaluator, @QuoteEvaluator, @OrEvaluator]
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,nameInDictionary,a5.LispClassRegistry,a
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,nameInDictionary,a5.LispClassRegistry,lisp
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,nameInDictionary,a5.LispClassRegistry,class
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,nameInDictionary,a5.LispClassRegistry,registry
0,Sun Nov 07 12:33:19 EST 2021,true,a5\LispClassRegistry.java,publicMethodsDoNotOverride,[public  getAndEvaluator:->Class, public  getCondEvaluator:->Class, public  getCustomOperationRegisterer:->Class, public  getEvalEvaluator:->Class, public  getGTEEvaluator:->Class, public  getGTEvaluator:->Class, public  getLTEEvaluator:->Class, public  getLTEvaluator:->Class, public  getListEvaluator:->Class, public  getLoadEvaluator:->Class, public  getMain:->Class, public  getNotEvaluator:->Class, public  getOrEvaluator:->Class, public  getQuoteEvaluator:->Class, public  getStringFormattingSExpression:->Class]
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,a5.LocalChecks,a
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,a5.LocalChecks,local
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,a5.LocalChecks,checks
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,sixHundred,six
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,sixHundred,hundred
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,twoThousand,two
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,twoThousand,thousand
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,five,five
0,Sun Nov 07 12:33:20 EST 2021,true,a5\LocalChecks.java,nameInDictionary,args,args
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,tags,a5.RunLisp,@Main
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,nameInDictionary,a5.RunLisp,a
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,nameInDictionary,a5.RunLisp,run
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,nameInDictionary,a5.RunLisp,lisp
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,nameInDictionary,register,register
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,nameInDictionary,args,args
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,variableHasClassType,LispOperationRegisterer,register
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,missingMethodCall,@CustomOperationRegisterer!registerAll:->void,No method,a5.RunLisp:[@Main]
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,expectedSignature,main:String[]->.*,a5.RunLisp:[@Main]
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,expectedMethodCall,main.lisp.parser.terms.ExpressionFactory!setClass:Class->void,Some method (main:String[]->void),a5.RunLisp:[@Main]
0,Sun Nov 07 12:33:20 EST 2021,true,a5\RunLisp.java,expectedMethodCall,main.Main!main:String[]->void,Some method (main:String[]->void),a5.RunLisp:[@Main]
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,tags,main.lisp.parser.terms.AndEvaluator,@AndEvaluator
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,main.lisp.parser.terms.AndEvaluator,main
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,main.lisp.parser.terms.AndEvaluator,lisp
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,main.lisp.parser.terms.AndEvaluator,parser
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,main.lisp.parser.terms.AndEvaluator,terms
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,main.lisp.parser.terms.AndEvaluator,and
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,expression,expression
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,arg0,arg
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,nameInDictionary,arg1,arg
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,peerOverriddingSignatures,main.lisp.parser.terms.LessThanEqualEvaluator,public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression,[main.lisp.evaluator.Evaluator]
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,peerOverriddingSignatures,main.lisp.parser.terms.EvalEvaluator,public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression,[main.lisp.evaluator.Evaluator]
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,peerOverriddingSignatures,main.lisp.parser.terms.LoadEvaluator,public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression,[main.lisp.evaluator.Evaluator]
0,Sun Nov 07 12:33:20 EST 2021,true,main\lisp\parser\terms\AndEvaluator.java,peerOverriddingSignatures,main.lisp.parser.terms.GreaterThanEqualEvaluator,public  eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression,[main.lisp.evaluator.Evaluator]
